B_actual,B_predicted,B_residual,Cu_actual,Cu_predicted,Cu_residual,Zn_actual,Zn_predicted,Zn_residual,Fe_actual,Fe_predicted,Fe_residual,S_actual,S_predicted,S_residual,Mn_actual,Mn_predicted,Mn_residual
1.0,1.0152702,-0.015270233154296875,2.5,2.5188572,-0.018857240676879883,3.7,3.442651,0.2573489665985109,182.9,171.25337,11.646627807617193,11.9912627959,14.716596,-2.7253328538192374,63.3,72.79986,-9.499858093261722
0.7000000000000001,0.676558,0.023441982269287176,2.6,2.457463,0.14253697395324716,3.1,3.2668815,-0.16688146591186515,258.2,225.74368,32.456317138671864,40.018939408,29.736038,10.282901199992189,134.8,120.26764,14.532360839843761
1.2,1.2193571,-0.019357132911682173,2.4,2.3887787,0.011221313476562411,4.8,5.5977883,-0.7977883338928224,156.3,154.08086,2.219143676757824,25.3598502127,22.093027,3.2668230978318356,90.3,92.16585,-1.8658477783203153
0.9,0.7511476,0.14885237216949465,3.9,2.5728667,1.3271333217620849,7.0,4.470871,2.5291290283203125,296.3,324.29926,-27.99925537109374,17.4465787284,30.133715,-12.687135947503322,104.2,81.53835,22.66164703369141
0.8,0.85764694,-0.05764694213867183,2.6,2.6558654,-0.05586543083190909,4.1,3.7781875,0.3218124866485592,204.8,206.61533,-1.8153259277343636,22.7322198414,33.578533,-10.846313331207423,111.1,119.35766,-8.257658386230474
0.6000000000000001,0.56104016,0.038959836959838956,2.2,2.5053527,-0.305352735519409,2.1,2.3172987,-0.21729865074157706,218.7,222.41019,-3.7101867675781364,21.4786600278,30.716425,-9.237764914216601,84.0,108.40317,-24.403167724609375
0.7000000000000001,0.78383404,-0.08383404016494744,2.9,2.8721201,0.027879858016967685,4.3,3.9081442,0.3918557643890379,188.0,188.83656,-0.8365631103515625,32.4808608663,40.98942,-8.508560978182423,116.2,102.645706,13.55429382324219
1.1,1.1209128,-0.020912790298461825,2.4,2.0844867,0.3155132770538329,2.9,2.8475473,0.052452707290649325,169.4,182.42548,-13.025476074218744,16.2973409239,21.61697,-5.319629138355861,81.3,91.2247,-9.924700927734378
1.0,0.9424312,0.05756878852844238,2.9,2.812119,0.08788099288940421,6.6,5.5517383,1.048261737823486,267.2,251.75208,15.447924804687489,36.1362140429,29.383207,6.7530067217330085,76.0,75.24528,0.7547225952148438
1.3,1.1545032,0.14549677371978764,2.1,2.4839566,-0.38395657539367667,5.3,4.8553395,0.44466047286987287,160.5,158.97092,1.529083251953125,20.0196959313,22.437164,-2.4174683753406256,80.3,89.63925,-9.339251708984378
0.7000000000000001,0.7445366,-0.04453657865524285,2.4,2.5265365,-0.1265364646911622,2.7,3.495094,-0.795094060897827,173.1,196.23793,-23.137930297851568,29.7705087803,31.05146,-1.2809514858132829,74.6,82.081566,-7.481565856933599
0.6000000000000001,0.7094432,-0.10944321155548087,2.2,2.5000453,-0.3000452995300291,5.6,6.382932,-0.7829321861267093,260.7,272.67438,-11.974377441406261,22.9972152064,16.104147,6.893068249002539,73.8,70.593254,3.2067459106445284
0.7000000000000001,0.61704415,0.08295584917068488,3.0,2.2006404,0.7993595600128174,2.7,2.1864955,0.5135044574737551,235.4,232.76357,2.636434936523443,30.5901195221,25.323357,5.266762893682031,82.8,70.00313,12.796871948242185
0.6000000000000001,0.6856422,-0.08564218282699576,2.0,2.4247904,-0.4247903823852539,2.4,2.9080987,-0.5080986976623536,151.2,184.17407,-32.97407226562501,17.5986213255,25.598589,-7.999967617981444,62.1,71.59834,-9.498342895507811
0.7000000000000001,0.63119125,0.06880874633789069,3.2,2.6193109,0.5806891441345217,6.9,6.135786,0.7642139434814457,451.6,272.39404,179.20595703125002,15.911173469,15.993246,-0.08207260949121142,53.5,64.42496,-10.924957275390625
0.7000000000000001,0.48737496,0.21262503862380988,2.8,2.592134,0.2078660011291502,8.7,2.5140634,6.1859366416931145,223.0,212.95454,10.045455932617188,66.9917556663,33.77755,33.21420592264765,88.4,85.40689,2.9931091308593807
0.5,0.6386857,-0.1386857032775879,3.1,2.6909552,0.40904483795166025,7.1,8.735232,-1.6352323532104496,317.0,366.41345,-49.4134521484375,15.183619485,14.510526,0.6730937815698237,87.1,61.28843,25.811570739746088
0.8,0.76477295,0.03522704839706425,1.8,2.2031128,-0.4031128406524658,2.0,3.4173431,-1.4173431396484375,170.7,195.87744,-25.17744140625001,33.8623665392,27.41473,6.447636467178519,74.0,72.522194,1.4778060913085938
0.9,0.58906287,0.3109371304512024,2.0,2.5919502,-0.5919501781463623,6.0,6.839225,-0.8392248153686523,240.4,268.62274,-28.222741699218744,13.291363666,14.304401,-1.0130377317050776,52.4,59.10394,-6.703939056396486
1.2,1.1596917,0.04030830860137935,2.3,2.3651226,-0.06512255668640154,5.5,4.807551,0.6924490928649902,150.3,150.1457,0.15429382324219887,18.6391295314,23.206453,-4.5673237919642595,103.5,94.78638,8.713623046875
0.9,0.61638975,0.28361024856567385,3.6,2.9993637,0.6006363391876222,10.9,6.0113993,4.8886007308959964,419.3,376.26782,43.03217773437501,27.3474072447,25.033558,2.313849352854298,69.2,62.56516,6.634841156005862
0.8,0.70442075,0.09557925462722783,2.3,2.2829595,0.01704053878784162,5.7,6.526366,-0.8263662338256834,230.3,265.8702,-35.570208740234364,10.7014184512,12.791489,-2.090070196260937,79.7,79.446884,0.25311584472656534
0.8,0.8071961,-0.007196080684661821,3.2,3.2330248,-0.033024835586547674,4.7,5.4771643,-0.7771642684936522,229.0,217.20255,11.797454833984375,43.6597677991,37.634937,6.0248305127230495,121.2,116.523155,4.676844787597659
0.6000000000000001,0.63160884,-0.03160884380340567,2.3,2.2009099,0.09909014701843244,3.5,3.6988907,-0.19889068603515625,186.0,198.91852,-12.91851806640625,32.8612745656,33.511967,-0.6506921397222669,112.6,102.27039,10.329606628417963
1.1,0.80954236,0.29045764207839975,2.8,2.2980642,0.5019357681274412,7.4,6.967487,0.43251314163208043,462.6,297.1631,165.43691406250002,28.3932917928,16.587854,11.805437407424023,152.3,72.370094,79.9299057006836
0.6000000000000001,0.67090964,-0.07090964317321768,3.2,2.822511,0.37748904228210467,3.6,5.529923,-1.9299229621887206,211.7,202.25038,9.449618530273426,48.3302690802,52.5608,-4.230529564819534,89.7,101.43054,-11.730541992187497
0.8,0.8109933,-0.010993313789367631,2.1,2.0469685,0.053031539916992276,5.1,4.623831,0.4761692047119137,184.7,166.33252,18.36748046874999,12.7774722142,10.385088,2.392384247281054,97.4,104.25299,-6.852990722656244
0.9,0.8263777,0.0736223101615906,2.8,2.8963027,-0.09630270004272479,6.5,5.8498955,0.6501045227050781,247.0,301.12222,-54.122222900390625,42.5122946342,30.934885,11.57740960917559,71.2,71.69933,-0.4993331909179659
1.2,1.1747817,0.025218319892883256,2.6,2.4553256,0.14467439651489267,4.9,6.311072,-1.4110718727111813,160.8,169.21092,-8.410922241210926,25.3352306453,21.882221,3.453009423376173,95.5,89.2299,6.270103454589844
1.0,0.8039388,0.19606119394302368,2.8,2.7237048,0.07629518508911115,7.4,5.6982837,1.7017163276672367,236.8,207.30069,29.499310302734386,29.6990295022,29.368267,0.3307624428738265,73.7,91.812256,-18.112255859374997
1.0,1.0303837,-0.030383706092834473,2.8,3.0738385,-0.2738384723663332,6.9,8.133018,-1.233017539978027,229.9,230.54716,-0.6471649169921818,31.9923124618,39.31346,-7.3211488419109365,105.2,108.9451,-3.745098876953122
1.2,1.135447,0.06455297470092769,2.8,2.6701376,0.1298623561859129,4.9,6.567489,-1.667489147186279,210.4,222.30055,-11.900552368164057,30.2098639472,30.249643,-0.03977937860566527,79.7,83.179184,-3.4791839599609347
1.2,1.1040063,0.09599370956420894,2.5,2.6637628,-0.16376280784606934,4.1,5.86147,-1.7614702224731449,189.5,178.5003,10.99969482421875,23.4213919456,21.715914,1.7054781730169921,83.7,90.155365,-6.455364990234372
0.7000000000000001,0.790568,-0.09056799411773675,2.0,2.2439783,-0.24397826194763184,4.1,4.4794483,-0.37944831848144567,230.6,215.39873,15.201272583007807,27.4668298681,23.385843,4.0809865911224605,85.7,69.389336,16.310664367675784
0.9,1.063615,-0.16361496448516843,2.1,2.320289,-0.22028889656066886,4.4,5.6622744,-1.262274360656738,149.3,162.25552,-12.955523681640614,26.6624895969,28.891787,-2.229296978417384,82.0,89.409805,-7.4098052978515625
0.4,0.6198238,-0.2198238134384155,2.4,2.3904936,0.009506368637084872,2.7,3.672566,-0.9725659370422362,249.8,217.77406,32.02593688964845,16.0393506163,28.049313,-12.009961975252736,93.6,102.59261,-8.99261322021485
1.2,1.0696007,0.13039929866790767,2.6,2.480727,0.1192730426788331,4.3,5.2946153,-0.9946152687072756,147.0,148.98892,-1.988922119140625,20.1391672894,22.60731,-2.4681420520306645,108.0,84.07404,23.92595672607422
0.4,0.83906966,-0.439069664478302,1.8,2.5297568,-0.7297567844390869,1.9,3.4799945,-1.579994535446167,168.0,196.34576,-28.34576416015625,29.9552742516,38.069534,-8.114260050157814,86.0,95.54998,-9.549980163574219
0.6000000000000001,0.6308782,-0.030878210067748935,2.5,2.9295404,-0.42954039573669434,7.2,7.1836886,0.016311359405517756,276.9,361.15097,-84.2509704589844,12.8276725308,25.97359,-13.145918320030079,67.5,59.373867,8.12613296508789
0.7000000000000001,0.82075906,-0.12075905799865716,2.5,2.6221209,-0.12212085723876953,3.6,3.1117313,0.48826870918273935,204.0,188.76733,15.232666015625,32.3253822744,33.86457,-1.5391883432757822,112.1,97.88181,14.218186950683588
0.3,0.58838683,-0.28838683366775514,2.3,2.677684,-0.37768406867980975,2.3,3.3225322,-1.0225321769714357,207.3,198.7004,8.599606323242199,46.0945589459,44.135536,1.9590227520523413,82.1,99.93451,-17.834509277343756
0.8,0.8196019,-0.01960189342498775,2.2,2.272193,-0.07219295501708967,6.0,6.4212947,-0.4212946891784668,249.2,242.63368,6.566317749023426,15.2648891187,15.043939,0.22095048192021416,72.7,70.18281,2.5171920776367216
1.2,1.1106284,0.08937163352966304,2.5,2.451249,0.048751115798950195,6.0,5.5555444,0.444455623626709,145.3,168.0325,-22.732501220703114,22.4697772331,23.896769,-1.4269913368462888,80.6,82.75966,-2.159658813476568
0.4,0.62975353,-0.22975353002548216,2.6,2.5828643,0.01713571548461923,4.2,3.170085,1.0299150466918947,231.0,181.83649,49.16351318359375,46.5177259934,33.208076,13.309649516349218,89.8,90.62582,-0.8258163452148466
1.2,1.159095,0.04090495109558101,2.4,2.6662505,-0.26625046730041513,8.5,6.333192,2.1668081283569336,177.1,181.08707,-3.9870666503906307,21.7950392696,25.180712,-3.38567247661582,87.8,99.299805,-11.499804687500003
0.8,0.73904246,0.06095753908157353,2.6,2.9789612,-0.37896122932434073,4.2,3.9624312,0.2375688076019289,170.6,222.33638,-51.73638000488282,49.3250465712,41.665558,7.659488709871873,87.0,112.95352,-25.953521728515625
0.8,0.79036796,0.009632039070129439,3.3,3.3077028,-0.007702779769897639,4.3,4.6758657,-0.37586565017700213,224.0,199.48692,24.513076782226562,35.3558586532,35.924183,-0.568324238645701,124.9,110.09693,14.803068542480474
1.2,1.1024301,0.09756989479064937,2.5,2.5623784,-0.0623784065246582,4.8,6.2603993,-1.4603993415832521,172.2,189.7237,-17.52369384765626,20.8224895451,24.147923,-3.325432970769139,90.0,82.24596,7.7540435791015625
1.4,1.1092283,0.2907717466354369,2.3,2.5814648,-0.28146476745605487,3.9,4.895351,-0.9953509330749513,115.1,158.5792,-43.47919311523438,11.2257697612,10.55553,0.6702401667786138,65.0,68.56782,-3.5678176879882812
0.6000000000000001,0.65991586,-0.05991586446762076,2.0,3.062051,-1.0620510578155518,1.8,2.5505688,-0.7505688190460205,152.1,206.63493,-54.53493347167969,27.715793116,24.39262,3.3231730293300785,69.0,89.12206,-20.12206268310547
0.7000000000000001,0.7280365,-0.028036522865295344,2.1,2.5346525,-0.4346524715423583,2.5,3.0491717,-0.5491716861724854,179.6,200.74068,-21.140676879882818,31.5217784436,30.38694,1.1348384411585926,77.4,83.297386,-5.897386169433588
0.6000000000000001,0.71525985,-0.11525985002517691,3.0,3.0097833,-0.009783267974853516,3.6,3.9268458,-0.3268457889556884,209.6,199.59569,10.004312133789057,23.2525833334,36.78094,-13.528357676121484,130.1,115.75874,14.341256713867182
0.5,0.6102977,-0.11029767990112305,2.6,2.5938714,0.0061286449432373935,2.2,2.6961987,-0.49619870185852033,190.5,194.1238,-3.6237945556640625,49.9920378847,55.07585,-5.083813555729691,93.9,88.366,5.534002685546881
1.0,0.8800813,0.11991870403289795,2.5,2.386285,0.11371493339538574,4.6,4.159324,0.4406758308410641,307.5,223.52643,83.97357177734375,13.6938601884,12.050981,1.6428796204678715,131.6,118.389854,13.21014556884765
1.0,0.83363366,0.1663663387298584,2.9,2.7848444,0.11515560150146475,4.5,4.5037537,-0.003753662109375,262.3,231.4271,30.872906494140636,19.9130810826,26.43785,-6.524769869548436,102.3,92.213234,10.086766052246091
1.0,0.9195402,0.08045977354049683,2.3,2.52789,-0.22788996696472186,5.9,5.597244,0.30275621414184606,194.0,193.36928,0.6307220458984375,17.2586052968,23.186544,-5.927939121534962,112.3,117.23966,-4.939662170410159
0.9,0.7130408,0.18695917129516604,3.0,2.8810189,0.11898112297058105,4.0,3.1692352,0.8307647705078125,237.2,227.47972,9.720278930664051,53.22506029,29.709486,23.515574282309572,107.5,104.41985,3.0801467895507812
0.9,1.1440221,-0.2440221071243286,2.2,2.4200754,-0.22007541656494123,5.3,5.25365,0.0463498115539549,155.5,172.8647,-17.364700317382812,22.3132458869,22.492937,-0.17969120111269632,80.7,84.748146,-4.048146057128903
0.6000000000000001,0.7116245,-0.11162450313568106,2.8,2.9318774,-0.13187737464904803,3.4,3.4559364,-0.055936431884765714,309.3,240.46544,68.83456115722657,43.6862639573,31.146284,12.539979853906445,123.6,101.384895,22.215104675292963
1.3,1.1784312,0.12156884670257573,3.8,3.0813022,0.7186978340148924,11.6,8.291151,3.30884895324707,297.5,248.86974,48.63026428222656,26.6340822414,28.66116,-2.027077273980858,88.6,106.68666,-18.086660766601568
1.2,1.1454769,0.05452306270599361,2.5,2.558781,-0.05878090858459473,4.9,5.714145,-0.8141451835632321,163.0,169.78719,-6.7871856689453125,17.0747789398,25.78603,-8.711250875873827,94.6,97.54624,-2.946241760253912
0.8,0.7445705,0.05542950630187993,2.5,2.6771905,-0.17719054222106934,6.9,6.2944613,0.6055387496948246,273.5,332.50867,-59.0086669921875,23.7033981233,15.469597,8.233801260507033,64.0,82.00692,-18.006919860839844
0.8,0.810399,-0.010398995876312211,2.6,3.2575638,-0.657563829421997,4.2,4.984385,-0.7843850135803221,215.2,246.29483,-31.094830322265636,46.5654140123,37.978016,8.5873981126418,112.0,103.57964,8.420356750488281
0.8,0.81362146,-0.01362146139144893,2.6,2.6450884,-0.04508843421936026,3.8,3.6865137,0.11348633766174299,201.0,212.08203,-11.08203125,29.6111930311,28.424377,1.186815589693751,119.3,121.84998,-2.549983215332034
1.3,1.1282243,0.17177574634552006,2.7,2.8742764,-0.17427639961242658,7.8,6.381398,1.4186017990112303,241.9,297.64453,-55.744531249999994,30.5290160627,30.144724,0.3842921704880844,92.0,81.44509,10.554908752441406
1.3,0.87402326,0.42597674131393437,2.3,2.4153602,-0.11536021232604998,2.1,4.2227497,-2.1227497100830077,194.4,200.25204,-5.852044677734369,21.3856837145,26.12469,-4.739005387672851,88.5,98.50943,-10.009429931640625
0.5,0.7198508,-0.21985077857971191,2.7,2.4566412,0.24335880279541033,2.4,1.9531785,0.4468214750289916,189.7,224.78662,-35.08662109375001,22.3630033571,27.59119,-5.228186981034767,55.4,65.87066,-10.47065887451172
0.6000000000000001,0.6042688,-0.004268789291381747,2.4,2.336783,0.06321706771850577,3.2,3.3339057,-0.1339056968688963,249.8,218.45676,31.343243408203136,32.462930219,33.97586,-1.5129303767031246,127.8,104.8325,22.96750335693359
1.2,1.0539317,0.1460682868957519,2.7,2.5237222,0.1762778282165529,6.9,5.855714,1.044286155700684,177.0,187.67194,-10.67193603515625,27.1285717048,22.5789,4.549672321255077,89.9,87.646355,2.253645324707037
1.1,0.99621195,0.10378805398941049,2.3,2.3920488,-0.09204883575439471,4.0,4.8533497,-0.8533496856689453,196.9,163.63512,33.26488342285157,32.650043745,22.73796,9.91208292957031,102.1,91.9081,10.191903686523432
0.5,0.5380925,-0.03809249401092529,2.5,2.734887,-0.23488688468933105,1.9,2.4832249,-0.5832248687744142,233.8,240.5308,-6.730807495117176,56.4599978042,38.264824,18.19517389062578,97.8,87.69685,10.103146362304685
1.2,1.1958771,0.004122924804687456,2.5,2.3867862,0.11321377754211426,5.4,5.6558113,-0.25581130981445277,169.6,155.4733,14.12670288085937,20.088429009,21.322874,-1.2344450602138686,99.2,84.976135,14.223864746093753
0.5,0.66968155,-0.16968154907226562,2.1,2.620437,-0.5204369068145751,9.0,5.5872846,3.412715435028076,224.4,250.40172,-26.001718139648432,9.9895457557,17.509163,-7.519617147132031,68.8,75.39536,-6.595362854003909
1.0,0.8730382,0.1269618272781372,3.9,2.8273013,1.0726987361907958,4.0,4.1481843,-0.14818429946899414,195.9,210.0164,-14.116403198242182,21.0149784309,31.058493,-10.04351422962246,92.6,87.61063,4.989373779296869
0.7000000000000001,0.70778376,-0.00778375864028924,2.8,3.2657769,-0.4657768726348879,6.4,7.942412,-1.54241189956665,322.9,344.00995,-21.109948730468773,41.9095160436,22.01992,19.889595694478906,36.1,63.02466,-26.924658203125
0.8,0.73679674,0.06320326328277592,3.1,2.8256624,0.27433762550354013,4.1,3.4530065,0.6469934940338131,199.1,193.40367,5.696328735351557,34.1644727741,32.7187,1.4457723651644514,118.9,101.90671,16.99329223632813
0.9,0.8437491,0.05625089406967165,2.6,2.740121,-0.14012088775634757,3.9,4.419003,-0.5190030097961427,199.9,204.06732,-4.167321777343744,21.2796400462,28.600859,-7.321218642154491,90.8,90.781525,0.018475341796872158
0.7000000000000001,0.53935546,0.16064454317092902,2.6,2.564469,0.035530900955200284,3.2,2.6811135,0.5188865184783937,191.6,214.33473,-22.734732055664068,62.6701879226,48.60984,14.060347529533594,94.3,94.59223,-0.2922317504882841
0.8,0.8508036,-0.05080361366271968,2.5,2.4689333,0.0310666561126709,6.3,6.502874,-0.2028738975524904,228.5,228.96605,-0.4660491943359375,11.0898011461,32.65758,-21.567780183245702,61.4,76.27239,-14.87239227294922
1.3,1.3460146,-0.04601461887359615,2.7,2.8559074,-0.1559074401855467,4.7,4.40087,0.29913015365600604,240.6,203.81915,36.780847167968744,33.6711290427,28.759497,4.911632353857229,137.8,119.70243,18.097569274902355
0.5,0.61304474,-0.11304473876953125,2.7,2.9021974,-0.20219736099243146,6.1,6.9551163,-0.8551162719726566,255.4,330.0378,-74.63781127929687,24.3974453486,20.985712,3.4117332972084,78.1,61.069286,17.030713653564447
0.4,0.4368127,-0.03681269884109495,1.9,2.0464828,-0.14648280143737802,1.8,2.2660482,-0.46604819297790523,192.6,212.10954,-19.509542846679693,20.4346365438,24.99316,-4.558523704002734,80.7,87.61142,-6.911419677734372
0.8,0.8573342,-0.057334196567535356,2.7,2.5201223,0.1798777103424074,3.7,4.285295,-0.5852950096130369,196.6,203.1387,-6.538702392578131,21.51264352,30.404644,-8.89200049245117,91.8,88.60625,3.1937530517578097
0.8,0.6991858,0.10081421136856084,3.0,3.025472,-0.025471925735473633,3.1,3.382087,-0.28208699226379386,205.0,187.34354,17.656463623046875,30.0053267559,35.15566,-5.150331966023828,128.6,108.61411,19.985887145996088
1.0,1.0677133,-0.06771326065063477,2.2,2.2526383,-0.05263833999633771,6.7,5.12121,1.5787899017333986,145.2,159.17899,-13.978985595703136,31.9296347705,26.269016,5.660618504630861,74.4,86.49853,-12.098527526855463
1.1,1.1448737,-0.044873738288879306,2.5,2.3946953,0.10530471801757812,5.8,7.0877037,-1.2877037048339846,180.6,157.88475,22.715249633789057,19.8587173302,24.395847,-4.5371299903566396,83.2,88.90894,-5.708943176269528
0.8,0.5307296,0.269270408153534,3.0,2.5593574,0.4406425952911377,8.0,7.4189897,0.5810103416442871,281.4,355.16602,-73.76601562500002,15.9492153874,29.625767,-13.67655136675039,66.2,63.76259,2.4374114990234403
0.5,0.7770138,-0.27701377868652344,2.3,2.3791857,-0.07918567657470721,6.5,7.18446,-0.6844601631164551,222.2,273.91016,-51.71015625000001,9.7068110058,14.824298,-5.117486899168261,72.4,77.7,-5.299996948242182
0.7000000000000001,0.7970377,-0.09703772068023675,3.3,3.0055614,0.2944386482238768,4.7,4.535181,0.16481895446777362,221.6,197.05954,24.54046020507812,38.9137487668,33.80914,5.104609515091013,104.7,107.03871,-2.3387115478515597
0.7000000000000001,0.715755,-0.015754985809326105,2.8,3.3110058,-0.5110058307647707,5.8,8.1417675,-2.341767501831055,413.0,357.26184,55.7381591796875,20.6456571339,25.133663,-4.488006043590236,65.1,61.179314,3.9206863403320256
1.2,1.0738556,0.12614436149597164,2.3,2.1144722,0.18552784919738752,3.5,4.5042896,-1.0042896270751953,157.5,150.11621,7.3837890625,17.0944641873,24.555067,-7.460602875077928,79.4,85.1992,-5.799203491210932
0.8,0.7920161,0.007983911037445113,3.0,2.7767627,0.2232372760772705,4.1,3.8009157,0.29908428192138636,201.8,198.06622,3.7337768554687614,32.6371622178,35.45259,-2.815428724582816,99.7,99.34664,0.3533584594726591
0.7000000000000001,0.7728055,-0.07280551195144647,2.0,1.916968,0.08303201198577881,4.2,4.001638,0.19836206436157244,205.6,190.43991,15.16008911132812,15.8542743386,11.237988,4.6162858666151365,104.3,93.57574,10.724263000488278
0.6000000000000001,0.75791055,-0.15791054964065543,3.9,2.849684,1.0503159999847411,3.0,3.328973,-0.32897305488586426,172.9,185.15985,-12.259851074218744,28.9622592971,33.658764,-4.696504588398046,98.9,109.849945,-10.94994506835937
0.9,0.77938306,0.12061693668365481,3.2,3.0259395,0.17406053543090838,6.4,5.4555125,0.9444874763488773,194.7,209.7806,-15.080593872070324,13.6782949458,25.98396,-12.305664252198047,59.6,73.06165,-13.46165313720703
0.9,0.7565243,0.14347567558288576,4.1,3.3321478,0.767852163314819,7.1,6.6921077,0.40789232254028285,203.8,208.71925,-4.919253540039051,17.0792961034,18.351667,-1.2723713007748039,81.0,80.73714,0.2628631591796875
0.7000000000000001,0.625727,0.07427300214767463,2.5,2.6840415,-0.18404150009155273,5.2,5.625313,-0.4253128051757811,410.4,330.2176,80.18240966796873,17.9680897606,18.544724,-0.5766337501421859,56.2,64.0011,-7.801098632812497
0.5,0.6499721,-0.1499720811843872,2.6,2.4798596,0.12014040946960458,6.0,3.6908906,2.3091094493865967,179.8,191.7058,-11.905795288085926,39.8203963006,29.296194,10.524202224061916,82.9,81.10343,1.7965682983398494
1.2,1.01806,0.1819400310516357,2.4,2.7337143,-0.33371434211730966,6.7,6.403887,0.29611320495605487,214.2,216.5595,-2.359494018554699,33.9652255882,32.06623,1.898994814274218,93.4,90.861984,2.538015747070318
0.9,1.020262,-0.12026200294494627,2.7,2.8656363,-0.16563634872436506,4.8,5.935006,-1.1350061416625978,195.2,256.65698,-61.45698242187501,17.6549472435,36.81232,-19.157373465728515,84.7,95.83809,-11.13808898925781
1.0,1.0194788,-0.019478797912597656,2.8,2.341306,0.45869402885436994,6.1,5.562666,0.537334060668945,147.4,148.86954,-1.4695373535156193,28.227935126,23.070633,5.157302191429686,116.2,88.27036,27.929637145996097
1.2,1.1609879,0.039012145996093706,2.8,2.7313228,0.06867723464965803,5.5,4.88897,0.611030101776123,191.3,201.9657,-10.665698242187489,33.7751621206,25.543518,8.231644054193751,88.6,100.574,-11.9739974975586
0.7000000000000001,0.70357037,-0.003570365905761652,1.9,1.9033818,-0.003381824493408292,3.3,3.236263,0.06373696327209455,179.2,189.02693,-9.826931762695324,14.4039154329,11.537806,2.8661098756490233,96.0,100.453835,-4.453834533691406
0.8,0.645999,0.15400098562240605,3.1,2.660426,0.4395740985870362,3.7,2.5835593,1.1164407253265383,267.0,207.3794,59.62060546875,30.0137399887,38.398983,-8.385243013008985,113.3,96.79022,16.509777832031247
0.6000000000000001,0.59221214,0.007787859439849942,2.4,2.6770346,-0.277034616470337,6.2,5.9486322,0.25136775970459,357.6,269.1112,88.48879394531252,24.6554940861,17.83194,6.823554388834374,92.2,57.066574,35.133425903320315
1.1,1.0812116,0.01878843307495126,2.8,2.4684126,0.33158736228942853,4.4,3.825895,0.5741049289703373,179.2,135.02306,44.17694396972655,14.8024248236,11.361288,3.441136752921288,67.6,66.19399,1.4060073852539006
0.9,0.6577206,0.2422793745994568,3.4,2.8853607,0.5146392822265624,8.6,4.876427,3.7235728263854977,351.1,248.26822,102.8317810058594,18.5198336728,18.24848,0.2713538296603524,111.7,66.46749,45.23250885009766
1.1,1.0972719,0.0027280807495118076,3.5,2.8974743,0.6025257110595703,6.3,6.5371637,-0.23716373443603533,198.7,198.43849,0.26150817871092613,22.2535504723,27.488518,-5.23496728893047,107.1,117.910416,-10.810415649414068
0.8,0.7489566,0.05104337930679326,2.2,2.1591377,0.04086227416992205,5.8,4.4314175,1.3685825347900389,181.4,182.10963,-0.7096343994140568,11.37989764,12.762405,-1.3825077555078131,92.1,101.07095,-8.97095336914063
0.8,0.80869436,-0.008694362640380815,3.0,2.4995716,0.5004284381866455,4.5,4.103666,0.396334171295166,257.1,221.64792,35.45208129882815,27.8288700718,26.777504,1.0513661045148446,76.5,88.03186,-11.5318603515625
0.9,0.74617285,0.15382715463638308,2.2,1.9933485,0.20665152072906512,3.9,4.0781665,-0.17816648483276376,209.5,209.44955,0.050445556640625,12.2429021285,16.203775,-3.9608732773837882,123.3,112.88842,10.411579895019528
0.8,0.74751854,0.05248146057128911,2.7,2.6068807,0.09311933517456072,3.1,3.584349,-0.4843489170074462,214.7,243.20949,-28.509487915039074,39.1140558903,36.68073,2.4333269779464857,94.7,109.34704,-14.647038269042966
0.9,0.94789165,-0.047891652584075906,2.5,2.5105543,-0.010554313659667969,4.1,5.170842,-1.0708421707153324,177.3,159.10242,18.19758300781251,24.2286651335,24.096214,0.13245083906640787,113.9,90.304794,23.595205688476568
0.8,0.8724775,-0.07247747182846065,3.0,2.593484,0.40651607513427734,4.1,2.3707738,1.729226207733154,243.0,215.6244,27.375595092773438,23.6483432286,18.64838,4.999962949058986,73.4,83.982124,-10.582124328613276
1.0,1.0771431,-0.07714307308197021,2.6,2.5390208,0.06097922325134286,5.1,6.4996586,-1.399658584594727,209.1,227.88022,-18.78021850585938,41.4289808431,33.57978,7.8492002644867185,75.9,75.70179,0.19821014404297443
1.3,1.2512225,0.04877750873565678,2.6,2.9459834,-0.3459834098815917,7.0,6.8209734,0.17902660369873047,263.8,276.89203,-13.092028808593739,39.4188565689,22.513487,16.90536970671738,94.2,88.0361,6.163897705078128
0.5,0.6337424,-0.13374239206314087,2.3,2.3714457,-0.07144565582275408,6.7,6.107677,0.5923230171203615,209.9,265.62946,-55.729455566406244,10.7890745472,13.710901,-2.9218267131759763,70.8,72.519424,-1.7194244384765653
0.7000000000000001,0.6628822,0.03711779117584235,2.0,2.251866,-0.25186610221862793,4.5,4.2169757,0.28302431106567383,198.5,205.70375,-7.2037506103515625,9.8959626956,9.678293,0.21766946745058569,91.9,101.64774,-9.74774322509765
1.2,1.0796067,0.1203933477401733,2.4,2.4842944,-0.08429441452026376,3.5,3.7957675,-0.29576754570007324,120.1,157.57089,-37.47089233398438,13.7112904989,10.257187,3.454103609251563,72.1,66.704956,5.395043945312494
0.7000000000000001,0.75364625,-0.05364625453948968,3.3,2.846598,0.45340209007263166,3.8,4.189782,-0.38978214263916033,210.5,198.52225,11.977752685546875,31.5579120312,31.77739,-0.21947749516718673,106.7,110.03847,-3.3384674072265597
